104100005856,中国银行股份有限公司北京东直门外支行,104100000004,-1,BOC,1000
104100005864,中国银行股份有限公司北京月坛支行,104100000004,-1,BOC,1000
104100005872,中国银行股份有限公司北京太平路支行,104100000004,-1,BOC,1000
104100005889,中国银行股份有限公司北京怀柔南大街支行,104100000004,-1,BOC,1000
104100005897,中国银行股份有限公司北京中航科技大厦支行,104100000004,-1,BOC,1000
104100005901,中国银行股份有限公司北京通州果园支行,104100000004,-1,BOC,1000
104100005910,中国银行股份有限公司北京密云城西支行,104100000004,-1,BOC,1000
104100005928,中国银行股份有限公司北京丰台路支行,104100000004,-1,BOC,1000
104100005936,中国银行股份有限公司北京机场南路支行,104100000004,-1,BOC,1000
104100005944,中国银行股份有限公司北京西奥中心支行,104100000004,-1,BOC,1000
104100005952,中国银行股份有限公司北京广渠门支行,104100000004,-1,BOC,1000
104100005969,中国银行股份有限公司北京翠微支行,104100000004,-1,BOC,1000
104100005977,中国银行股份有限公司北京德外支行,104100000004,-1,BOC,1000
104100005985,中国银行股份有限公司北京北辰西路支行,104100000004,-1,BOC,1000
104100005993,中国银行股份有限公司北京大成大厦支行,104100000004,-1,BOC,1000
104100006003,中国银行股份有限公司北京东长安街支行,104100000004,-1,BOC,1000
104100006011,中国银行股份有限公司北京针织路支行,104100000004,-1,BOC,1000
104100006020,中国银行股份有限公司北京电视台支行,104100000004,-1,BOC,1000
104100006038,中国银行股份有限公司北京紫荆公寓支行,104100000004,-1,BOC,1000
104100006046,中国银行股份有限公司北京劲松东口支行,104100000004,-1,BOC,1000
104100006054,中国银行股份有限公司北京立汤南路支行,104100000004,-1,BOC,1000
104100006062,中国银行股份有限公司北京怀柔北大街支行,104100000004,-1,BOC,1000
104100006079,中国银行股份有限公司北京亚运村支行,104100000004,-1,BOC,1000
104100006087,中国银行股份有限公司北京西直门支行,104100000004,-1,BOC,1000
104100006095,中国银行股份有限公司北京西红门支行,104100000004,-1,BOC,1000
104100006100,中国银行股份有限公司北京角门支行,104100000004,-1,BOC,1000
104100006118,中国银行股份有限公司北京北苑支行,104100000004,-1,BOC,1000
104100006126,中国银行股份有限公司北京顺义东兴支行,104100000004,-1,BOC,1000
104100006134,中国银行股份有限公司北京军科支行,104100000004,-1,BOC,1000
104100006142,中国银行股份有限公司北京万柳支行,104100000004,-1,BOC,1000
104100006159,中国银行股份有限公司北京大运村支行,104100000004,-1,BOC,1000
104100006167,中国银行股份有限公司北京东花市支行,104100000004,-1,BOC,1000
104100006175,中国银行股份有限公司北京东大桥路支行,104100000004,-1,BOC,1000
104100006183,中国银行股份有限公司北京方庄东区支行,104100000004,-1,BOC,1000
104100006191,中国银行股份有限公司北京幸福大街支行,104100000004,-1,BOC,1000
104100006206,中国银行股份有限公司北京光机电支行,104100000004,-1,BOC,1000
104100006214,中国银行股份有限公司北京朝外大街支行,104100000004,-1,BOC,1000
104100006222,中国银行股份有限公司北京投资广场支行,104100000004,-1,BOC,1000
104100006239,中国银行股份有限公司北京回龙观东区支行,104100000004,-1,BOC,1000
104100006247,中国银行股份有限公司北京成寿寺支行,104100000004,-1,BOC,1000
104100006255,中国银行股份有限公司北京顺义汽车城支行,104100000004,-1,BOC,1000
104100006263,中国银行股份有限公司北京大望路支行,104100000004,-1,BOC,1000
104100006271,中国银行股份有限公司北京车公庄支行,104100000004,-1,BOC,1000
104100006280,中国银行股份有限公司北京科大支行,104100000004,-1,BOC,1000
104100006298,中国银行股份有限公司北京总部基地支行,104100000004,-1,BOC,1000
104100006302,中国银行股份有限公司北京四季青支行,104100000004,-1,BOC,1000
104100006327,中国银行股份有限公司北京西三环北路支行,104100000004,-1,BOC,1000
104100006335,中国银行股份有限公司北京北三环支行,104100000004,-1,BOC,1000
104100006343,中国银行股份有限公司北京国门支行,104100000004,-1,BOC,1000
104100006351,中国银行股份有限公司北京雅宝路支行,104100000004,-1,BOC,1000
104100006360,中国银行股份有限公司北京兰华国际支行,104100000004,-1,BOC,1000
104100006378,中国银行股份有限公司北京官园桥支行,104100000004,-1,BOC,1000
104100006386,中国银行股份有限公司北京阜成门内支行,104100000004,-1,BOC,1000
104100006394,中国银行股份有限公司北京安慧里支行,104100000004,-1,BOC,1000
104100006409,中国银行股份有限公司北京西直门北大街支行,104100000004,-1,BOC,1000
104100006425,中国银行股份有限公司北京学院路支行,104100000004,-1,BOC,1000
104100006433,中国银行股份有限公司北京天柱路支行,104100000004,-1,BOC,1000
104100006441,中国银行股份有限公司北京魏公村支行,104100000004,-1,BOC,1000
